Year,State,NMFS Name,Pounds,Dollars,Collection,Confidentiality
2005,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH","22,928","10,714",Commercial,Public
2005,WASHINGTON,"ROCKFISH, REDBANDED","63,934","23,712",Commercial,Public
2005,WASHINGTON,"ROCKFISH, REDSTRIPE","9,259","3,730",Commercial,Public
2005,WASHINGTON,"ROCKFISH, ROUGHEYE","105,381","45,351",Commercial,Public
2005,WASHINGTON,"ROCKFISH, SHARPCHIN",882,418,Commercial,Public
2005,WASHINGTON,"ROCKFISH, SILVERGRAY","1,102",485,Commercial,Public
2005,WASHINGTON,"ROCKFISH, SPLITNOSE",220,135,Commercial,Public
2005,WASHINGTON,"ROCKFISH, WIDOW","91,492","39,994",Commercial,Public
2005,WASHINGTON,"ROCKFISH, WIDOW",,,Commercial,Confidential
2005,WASHINGTON,"ROCKFISH, YELLOWEYE","2,205","2,124",Commercial,Public
2005,WASHINGTON,"ROCKFISH, YELLOWMOUTH",,,Commercial,Confidential
2005,WASHINGTON,"ROCKFISH, YELLOWTAIL","1,446,231","667,104",Commercial,Public
2005,WASHINGTON,ROCKFISHES **,"24,030","10,424",Commercial,Public
2005,WASHINGTON,SABLEFISH,"4,207,297","7,293,715",Commercial,Public
2005,WASHINGTON,"SALMON, CHINOOK","4,534,903","5,329,818",Commercial,Public
2005,WASHINGTON,"SALMON, CHUM","7,590,948","2,911,435",Commercial,Public
2005,WASHINGTON,"SALMON, COHO","4,245,437","4,316,977",Commercial,Public
2005,WASHINGTON,"SALMON, PINK","1,534,416","178,773",Commercial,Public
2005,WASHINGTON,"SALMON, SOCKEYE","1,084,894","1,376,692",Commercial,Public
2005,WASHINGTON,"SARDINE, PACIFIC","14,817,251","822,568",Commercial,Public
2005,WASHINGTON,SCULPINS **,,,Commercial,Confidential
2005,WASHINGTON,"SHAD, AMERICAN","46,958","2,466",Commercial,Public
2005,WASHINGTON,"SHARK, BLUE",,,Commercial,Confidential
2005,WASHINGTON,"SHARK, DOGFISH, SPINY","1,195,565","239,755",Commercial,Public
2005,WASHINGTON,"SHARK, THRESHER",,,Commercial,Confidential
2005,WASHINGTON,"SHARK, TOPE",,,Commercial,Confidential
2005,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **",,,Commercial,Confidential
2005,WASHINGTON,"SHRIMP, BRINE","155,646","176,256",Commercial,Public
2005,WASHINGTON,"SHRIMP, OCEAN","6,816,244","2,797,631",Commercial,Public
2005,WASHINGTON,"SHRIMP, SPOT","301,592","1,305,248",Commercial,Public
2005,WASHINGTON,"SHRIMPS, PENAEID **","74,075","63,616",Commercial,Public
2005,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","411,603","48,622",Commercial,Public
2005,WASHINGTON,"SMELT, EULACHON",,,Commercial,Confidential
2005,WASHINGTON,SMELTS **,"113,097","48,957",Commercial,Public
2005,WASHINGTON,"SOLE, BUTTER",,,Commercial,Confidential
2005,WASHINGTON,"SOLE, DOVER","1,596,365","568,874",Commercial,Public
2005,WASHINGTON,"SOLE, ENGLISH","1,048,297","337,101",Commercial,Public
2005,WASHINGTON,"SOLE, PETRALE","1,180,133","1,041,979",Commercial,Public
2005,WASHINGTON,"SOLE, REX","98,106","36,202",Commercial,Public
2005,WASHINGTON,"SOLE, ROCK","19,180","6,506",Commercial,Public
2005,WASHINGTON,"SOLE, SAND","37,479","23,111",Commercial,Public
2005,WASHINGTON,"SQUIDS, LOLIGINIDAE **",220,53,Commercial,Public
2005,WASHINGTON,"STURGEON, GREEN","4,189","3,708",Commercial,Public
2005,WASHINGTON,"STURGEON, WHITE","227,958","427,433",Commercial,Public
2005,WASHINGTON,STURGEONS **,,,Commercial,Confidential
2005,WASHINGTON,"THORNYHEAD, LONGSPINE",882,475,Commercial,Public
2005,WASHINGTON,"THORNYHEAD, SHORTSPINE",,,Commercial,Confidential
2005,WASHINGTON,"THORNYHEAD, SHORTSPINE","73,414","45,271",Commercial,Public
2005,WASHINGTON,"TROUT, RAINBOW","304,238","369,889",Commercial,Public
2005,WASHINGTON,"TUNA, ALBACORE","10,634,425","10,643,392",Commercial,Public
2005,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","432,987","358,331",Commercial,Public
2005,WASHINGTON,"VERTEBRATES, JAWED","14,330",916,Commercial,Public
2005,WASHINGTON,"VERTEBRATES, JAWED",,,Commercial,Confidential
2005,WASHINGTON,WITHHELD FOR CONFIDENTIALITY,"1,663,606","1,870,396",Commercial,Public
2004,ALASKA,"CLAM, PACIFIC GEODUCK ","626,562","2,395,144",Commercial,Public
2004,ALASKA,"COD, PACIFIC ","587,337,007","147,421,589",Commercial,Public
2004,ALASKA,"CRAB, DUNGENESS ","5,151,041","7,451,645",Commercial,Public
2004,ALASKA,"CRAB, KING **","22,074,076","93,597,078",Commercial,Public
2004,ALASKA,"CRAB, SNOW ","23,687,517","48,635,717",Commercial,Public
2004,ALASKA,"CRAB, SOUTHERN TANNER ","1,520,871","3,745,171",Commercial,Public
2004,ALASKA,"CRABS, DECAPODA (ORDER) **","208,436","312,187",Commercial,Public
2004,ALASKA,CRUSTACEANS **,"3,467,534","5,425,404",Commercial,Public
2004,ALASKA,FLATFISHES **,"2,549,770","549,605",Commercial,Public
2004,ALASKA,"FLOUNDER, ARROWTOOTH","23,184,916","1,545,157",Commercial,Public
2004,ALASKA,"HALIBUT, GREENLAND ","4,119,573","684,181",Commercial,Public
2004,ALASKA,"HALIBUT, PACIFIC ","76,557,912","168,657,656",Commercial,Public
2004,ALASKA,"HERRING, PACIFIC ","70,893,146","14,028,686",Commercial,Public
2004,ALASKA,"MACKEREL, ATKA ","108,423,041","10,795,333",Commercial,Public
2004,ALASKA,"POLLOCK, WALLEYE","3,353,235,816","271,612,101",Commercial,Public
2004,ALASKA,"ROCKFISH, CANARY ","5,765","3,580",Commercial,Public
2004,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH ","45,201,836","4,785,293",Commercial,Public
2004,ALASKA,"ROCKFISH, WIDOW ",14,8,Commercial,Public
2004,ALASKA,"ROCKFISH, YELLOWTAIL ","3,643","1,293",Commercial,Public
2004,ALASKA,ROCKFISHES **,"23,187,544","6,577,076",Commercial,Public
2004,ALASKA,SABLEFISH ,"39,942,466","118,086,577",Commercial,Public
2004,ALASKA,"SALMON, CHINOOK ","12,445,302","22,877,694",Commercial,Public
2004,ALASKA,"SALMON, CHUM ","96,187,819","18,984,134",Commercial,Public
2004,ALASKA,"SALMON, COHO ","39,085,061","26,782,173",Commercial,Public
2004,ALASKA,"SALMON, PINK ","297,959,738","30,771,129",Commercial,Public
2004,ALASKA,"SALMON, SOCKEYE ","252,219,040","155,584,994",Commercial,Public
2004,ALASKA,"SCALLOP, WEATHERVANE ","253,809","1,242,358",Commercial,Public
2004,ALASKA,SCULPINS **,"316,974","5,388",Commercial,Public
2004,ALASKA,"SHARK, DOGFISH, SPINY ","12,203","2,648",Commercial,Public
2004,ALASKA,"SHRIMPS, PENAEID **","2,017,040","2,913,333",Commercial,Public
2004,ALASKA,"SKATES, RAJIDAE (FAMILY) **","18,396,429","2,072,900",Commercial,Public
2004,ALASKA,"SOLE, DOVER ","1,219,269","124,702",Commercial,Public
2004,ALASKA,"SOLE, ENGLISH ","12,771","1,226",Commercial,Public
2004,ALASKA,"SOLE, FLATHEAD ","30,629,159","4,487,292",Commercial,Public
2004,ALASKA,"SOLE, REX ","6,153,970","1,444,512",Commercial,Public
2004,ALASKA,"SOLE, ROCK ","64,418,246","13,373,626",Commercial,Public
2004,ALASKA,"SOLE, YELLOWFIN ","138,073,489","14,594,902",Commercial,Public
2004,ALASKA,"SQUID, JUMBO ","1,194,795","42,244",Commercial,Public
2004,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","2,616,859","838,515",Commercial,Public
2004,ALASKA,"VERTEBRATES, JAWED","52,671","9,504",Commercial,Public
2004,WASHINGTON,"ANCHOVY, NORTHERN",,,Commercial,Confidential
2004,WASHINGTON,"BUTTERCLAM, WASHINGTON",,,Commercial,Confidential
2004,WASHINGTON,"CLAM, MANILA",,,Commercial,Confidential
2004,WASHINGTON,"CLAM, PACIFIC LITTLENECK",,,Commercial,Confidential
2004,WASHINGTON,"CLAM, PACIFIC RAZOR","183,645","269,655",Commercial,Public
2004,WASHINGTON,"CLAM, PACIFIC, GAPER **","1,764",,Commercial,Public
2004,WASHINGTON,"COCKLE, NUTTALL",,,Commercial,Confidential
2004,WASHINGTON,"COD, PACIFIC","2,157,441","993,924",Commercial,Public
2004,WASHINGTON,"CRAB, DUNGENESS","14,967,386","28,996,084",Commercial,Public
2004,WASHINGTON,"CUCUMBERS, SEA **","584,445","1,013,682",Commercial,Public
2004,WASHINGTON,FLATFISHES **,"27,999","9,287",Commercial,Public
2004,WASHINGTON,"FLOUNDER, ARROWTOOTH","2,934,129","282,533",Commercial,Public
2004,WASHINGTON,"FLOUNDER, PACIFIC, SANDDAB **","23,149","6,328",Commercial,Public
2004,WASHINGTON,"FLOUNDER, STARRY","37,038","10,286",Commercial,Public
2004,WASHINGTON,"GENEROSA, PANOPEA","4,508,889","20,143,540",Commercial,Public
2004,WASHINGTON,"HAKE, PACIFIC (WHITING)","72,060,650","2,343,183",Commercial,Public
2004,WASHINGTON,"HALIBUT, PACIFIC","817,473","1,890,375",Commercial,Public
2004,WASHINGTON,"HERRING, PACIFIC","720,911","292,893",Commercial,Public
2004,WASHINGTON,JACK MACKEREL,,,Commercial,Confidential
2004,WASHINGTON,LINGCOD,"92,815","57,253",Commercial,Public
2004,WASHINGTON,OCTOPUSES **,"9,039","4,360",Commercial,Public
2004,WASHINGTON,"OYSTER, PACIFIC",,,Commercial,Confidential
2004,WASHINGTON,"POLLOCK, WALLEYE","137,789","17,940",Commercial,Public
2004,WASHINGTON,"ROCKFISH, AURORA","1,102",363,Commercial,Public
2004,WASHINGTON,"ROCKFISH, BLACK",220,106,Commercial,Public
2004,WASHINGTON,"ROCKFISH, BLACKGILL","3,968","1,744",Commercial,Public
2004,WASHINGTON,"ROCKFISH, BOCACCIO","3,307","1,433",Commercial,Public
2004,WASHINGTON,"ROCKFISH, CANARY","15,432","6,893",Commercial,Public
2004,WASHINGTON,"ROCKFISH, COPPER",,,Commercial,Confidential
2004,WASHINGTON,"ROCKFISH, DARKBLOTCHED","14,991","7,040",Commercial,Public
2004,WASHINGTON,"ROCKFISH, GREENSTRIPED","4,409","1,864",Commercial,Public
2004,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH","49,163","22,407",Commercial,Public
2004,WASHINGTON,"ROCKFISH, REDBANDED","50,265","21,669",Commercial,Public
2004,WASHINGTON,"ROCKFISH, REDSTRIPE","4,189","1,657",Commercial,Public
2004,WASHINGTON,"ROCKFISH, ROUGHEYE","88,405","37,393",Commercial,Public
2004,WASHINGTON,"ROCKFISH, SHARPCHIN","5,071","2,383",Commercial,Public
2004,WASHINGTON,"ROCKFISH, SILVERGRAY",220,101,Commercial,Public
2004,WASHINGTON,"ROCKFISH, SPLITNOSE","2,425","1,095",Commercial,Public
2004,WASHINGTON,"ROCKFISH, WIDOW",,,Commercial,Confidential
2004,WASHINGTON,"ROCKFISH, WIDOW","65,918","29,291",Commercial,Public
2004,WASHINGTON,"ROCKFISH, YELLOWEYE","2,205","2,068",Commercial,Public
2004,WASHINGTON,"ROCKFISH, YELLOWEYE",,,Commercial,Confidential
2004,WASHINGTON,"ROCKFISH, YELLOWMOUTH",882,409,Commercial,Public
2004,WASHINGTON,"ROCKFISH, YELLOWTAIL","1,033,746","468,082",Commercial,Public
2004,WASHINGTON,ROCKFISHES **,"18,298","7,626",Commercial,Public
2004,WASHINGTON,ROCKFISHES **,,,Commercial,Confidential
2004,WASHINGTON,SABLEFISH,"3,899,752","6,155,612",Commercial,Public
2004,WASHINGTON,"SALMON, CHINOOK","4,348,172","5,250,834",Commercial,Public
2004,WASHINGTON,"SALMON, CHUM","19,282,488","4,815,199",Commercial,Public
2004,WASHINGTON,"SALMON, COHO","6,269,278","4,925,174",Commercial,Public
2004,WASHINGTON,"SALMON, PINK","3,527","1,171",Commercial,Public
2004,WASHINGTON,"SALMON, SOCKEYE","1,285,955","1,381,364",Commercial,Public
2004,WASHINGTON,"SARDINE, PACIFIC","19,696,736","1,227,635",Commercial,Public
2004,WASHINGTON,SCULPINS **,,,Commercial,Confidential
2004,WASHINGTON,"SHAD, AMERICAN","73,634","27,141",Commercial,Public
2004,WASHINGTON,"SHARK, BLUE",,,Commercial,Confidential
2004,WASHINGTON,"SHARK, DOGFISH, SPINY","1,071,666","193,029",Commercial,Public
2004,WASHINGTON,"SHARK, THRESHER",,,Commercial,Confidential
2004,WASHINGTON,"SHARK, TOPE",,,Commercial,Confidential
2004,WASHINGTON,"SHRIMP, BRINE","159,174","177,387",Commercial,Public
2004,WASHINGTON,"SHRIMP, OCEAN","6,019,935","2,191,254",Commercial,Public
2004,WASHINGTON,"SHRIMP, SPOT","351,637","1,176,220",Commercial,Public
2004,WASHINGTON,"SHRIMPS, PENAEID **","82,453","57,976",Commercial,Public
2004,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","379,195","34,016",Commercial,Public
2004,WASHINGTON,"SMELT, EULACHON","230,162","48,744",Commercial,Public
2004,WASHINGTON,SMELTS **,"96,121","42,988",Commercial,Public
2004,WASHINGTON,"SOLE, DOVER","1,226,430","422,826",Commercial,Public
2004,WASHINGTON,"SOLE, ENGLISH","1,151,693","385,014",Commercial,Public
2004,WASHINGTON,"SOLE, PETRALE","1,141,111","1,141,310",Commercial,Public
2004,WASHINGTON,"SOLE, REX","49,383","17,366",Commercial,Public
2004,WASHINGTON,"SOLE, ROCK","40,565","13,601",Commercial,Public
2004,WASHINGTON,"SOLE, SAND","48,281","29,802",Commercial,Public
2004,WASHINGTON,"SQUIDS, LOLIGINIDAE **","4,850","1,361",Commercial,Public
2004,WASHINGTON,"STURGEON, GREEN","3,968","4,958",Commercial,Public
2004,WASHINGTON,"STURGEON, WHITE","173,504","318,855",Commercial,Public
2004,WASHINGTON,"THORNYHEAD, LONGSPINE","15,432","7,464",Commercial,Public
2004,WASHINGTON,"THORNYHEAD, SHORTSPINE","63,714","42,333",Commercial,Public
2004,WASHINGTON,"TROUT, RAINBOW","343,480","401,811",Commercial,Public
2004,WASHINGTON,"TUNA, ALBACORE","18,147,550","15,657,327",Commercial,Public
2004,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","613,766","471,612",Commercial,Public
2004,WASHINGTON,"VERTEBRATES, JAWED","54,675","6,224",Commercial,Public
2004,WASHINGTON,"VERTEBRATES, JAWED",,,Commercial,Confidential
2004,WASHINGTON,WITHHELD FOR CONFIDENTIALITY,"1,443,806","1,567,985",Commercial,Public
2003,ALASKA,"CLAM, PACIFIC GEODUCK ","432,727","906,960",Commercial,Public
2003,ALASKA,"CLAM, PACIFIC LITTLENECK ","22,813","148,924",Commercial,Public
2003,ALASKA,CLAMS **,"438,875","326,893",Commercial,Public
2003,ALASKA,"COD, PACIFIC ","564,561,894","158,077,330",Commercial,Public
2003,ALASKA,"CRAB, DUNGENESS ","5,251,663","7,098,839",Commercial,Public
2003,ALASKA,"CRAB, KING **","22,886,056","105,454,503",Commercial,Public
2003,ALASKA,"CRAB, SNOW ","27,510,643","50,423,551",Commercial,Public
2003,ALASKA,"CRAB, SOUTHERN TANNER ","1,306,765","2,855,646",Commercial,Public
2003,ALASKA,CRUSTACEANS **,"2,149,630","2,896,661",Commercial,Public
2003,ALASKA,FLATFISHES **,"1,564,457","62,126",Commercial,Public
2003,ALASKA,"FLOUNDER, ARROWTOOTH","38,233,168","1,053,420",Commercial,Public
2003,ALASKA,"HALIBUT, GREENLAND ","5,639,211","1,477,824",Commercial,Public
2003,ALASKA,"HALIBUT, PACIFIC ","76,616,166","165,905,683",Commercial,Public
2003,ALASKA,"HERRING, PACIFIC ","68,984,100","8,930,237",Commercial,Public
2003,ALASKA,LINGCOD ,"33,021","13,401",Commercial,Public
2003,ALASKA,"MACKEREL, ATKA ","99,542,416","3,022,226",Commercial,Public
2003,ALASKA,"MUSSEL, SEA ",339,"4,484",Commercial,Public
2003,ALASKA,"OYSTER, PACIFIC ","100,486","470,955",Commercial,Public
2003,ALASKA,"POLLOCK, WALLEYE","3,361,261,109","203,018,335",Commercial,Public
2003,ALASKA,"ROCKFISH, CANARY ","9,716","3,395",Commercial,Public
2003,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH ","47,030,496","1,431,347",Commercial,Public
2003,ALASKA,"ROCKFISH, WIDOW ","13,885","3,911",Commercial,Public
2003,ALASKA,"ROCKFISH, YELLOWTAIL ","6,518","1,813",Commercial,Public
2003,ALASKA,ROCKFISHES **,"26,434,779","7,958,517",Commercial,Public
2003,ALASKA,SABLEFISH ,"35,705,192","81,354,865",Commercial,Public
2003,ALASKA,"SALMON, CHINOOK ","10,026,034","9,302,008",Commercial,Public
2003,ALASKA,"SALMON, CHUM ","82,076,745","13,772,870",Commercial,Public
2003,ALASKA,"SALMON, COHO ","26,555,900","12,365,643",Commercial,Public
2003,ALASKA,"SALMON, PINK ","329,097,367","24,327,451",Commercial,Public
2003,ALASKA,"SALMON, SOCKEYE ","182,771,381","108,324,918",Commercial,Public
2003,ALASKA,"SCALLOP, WEATHERVANE ","342,802","1,747,086",Commercial,Public
2003,ALASKA,SCULPINS **,"801,333","14,295",Commercial,Public
2003,ALASKA,"SHARKS, CHONDRICHTHYES (CLASS) **","175,930","4,300",Commercial,Public
2003,ALASKA,"SHRIMPS, PENAEID **","1,998,062","3,057,522",Commercial,Public
2003,ALASKA,"SKATES, RAJIDAE (FAMILY) **","28,218,245","3,001,604",Commercial,Public
2003,ALASKA,"SOLE, DOVER ","1,040,306","88,685",Commercial,Public
2003,ALASKA,"SOLE, FLATHEAD ","27,412,433","957,116",Commercial,Public
2003,ALASKA,"SOLE, ROCK ","51,705,969","3,810,927",Commercial,Public
2003,ALASKA,"SOLE, YELLOWFIN ","151,731,604","1,962,401",Commercial,Public
2003,ALASKA,"SQUID, JUMBO ","1,483,849","63,828",Commercial,Public
2003,ALASKA,"VERTEBRATES, JAWED","24,785,659","4,078,918",Commercial,Public
2003,WASHINGTON,"ANCHOVY, NORTHERN ","471,448","65,941",Commercial,Public
2003,WASHINGTON,"BUTTERCLAM, WASHINGTON","6,876","11,297",Commercial,Public
2003,WASHINGTON,"CLAM, MANILA ","1,031,709","14,842,547",Commercial,Public
2003,WASHINGTON,"CLAM, PACIFIC GEODUCK ","1,552,969","20,711,553",Commercial,Public
2003,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","29,170","75,099",Commercial,Public
2003,WASHINGTON,"CLAM, PACIFIC RAZOR ","7,663","21,170",Commercial,Public
2003,WASHINGTON,"CLAM, PACIFIC, GAPER **","4,491","6,357",Commercial,Public
2003,WASHINGTON,"CLAM, SOFT ","493,800","392,326",Commercial,Public
2003,WASHINGTON,CLAMS **,97,37,Commercial,Public
2003,WASHINGTON,"COCKLE, NUTTALL ",483,241,Commercial,Public
2003,WASHINGTON,"COD, PACIFIC ","2,342,468","1,158,470",Commercial,Public
2003,WASHINGTON,"CRAB, DUNGENESS ","34,036,816","56,374,034",Commercial,Public
2003,WASHINGTON,CRUSTACEANS **,345,112,Commercial,Confidential
2003,WASHINGTON,"CUCUMBERS, SEA **","437,509","558,919",Commercial,Public
2003,WASHINGTON,FLATFISHES **,"44,974","14,869",Commercial,Public
2003,WASHINGTON,"FLOUNDER, ARROWTOOTH","3,051,634","308,557",Commercial,Public
2003,WASHINGTON,"FLOUNDER, PACIFIC, SANDDAB **","26,500","7,010",Commercial,Public
2003,WASHINGTON,"FLOUNDER, STARRY ","51,542","11,332",Commercial,Public
2003,WASHINGTON,"HAKE, PACIFIC (WHITING) ","35,123,978","1,601,361",Commercial,Public
2003,WASHINGTON,"HALIBUT, PACIFIC ","1,868,074","5,991,345",Commercial,Public
2003,WASHINGTON,"HERRING, PACIFIC ","1,069,971","510,457",Commercial,Public
2003,WASHINGTON,JACK MACKEREL ,"3,984",118,Commercial,Public
2003,WASHINGTON,LINGCOD ,"98,475","66,466",Commercial,Public
2003,WASHINGTON,"MUSSEL, SEA ","336,743","2,512,727",Commercial,Public
2003,WASHINGTON,OCTOPUSES **,"84,095","43,346",Commercial,Public
2003,WASHINGTON,"OYSTER, EDIBLE ","12,071","241,394",Commercial,Public
2003,WASHINGTON,"OYSTER, OLYMPIA ","3,072","113,242",Commercial,Public
2003,WASHINGTON,"OYSTER, PACIFIC ","9,634,120","25,786,955",Commercial,Public
2003,WASHINGTON,"POLLOCK, WALLEYE","541,291","165,094",Commercial,Public
2003,WASHINGTON,"ROCKFISH, CANARY ","11,542","5,491",Commercial,Public
2003,WASHINGTON,"ROCKFISH, DARKBLOTCHED ","5,035","2,366",Commercial,Public
2003,WASHINGTON,"ROCKFISH, WIDOW ","30,931","13,674",Commercial,Public
2003,WASHINGTON,"ROCKFISH, YELLOWEYE ","6,290","5,829",Commercial,Public
2003,WASHINGTON,"ROCKFISH, YELLOWTAIL ","791,413","370,794",Commercial,Public
2003,WASHINGTON,ROCKFISHES **,"310,565","150,829",Commercial,Public
2003,WASHINGTON,SABLEFISH ,"3,735,862","6,674,814",Commercial,Public
2003,WASHINGTON,"SALMON, CHINOOK ","4,850,188","3,152,200",Commercial,Public
2003,WASHINGTON,"SALMON, CHUM ","9,766,391","2,645,825",Commercial,Public
2003,WASHINGTON,"SALMON, COHO ","3,857,819","1,984,914",Commercial,Public
2003,WASHINGTON,"SALMON, PINK ","4,982,595","431,372",Commercial,Public
2003,WASHINGTON,"SALMON, SOCKEYE ","1,728,421","1,537,030",Commercial,Public
2003,WASHINGTON,"SARDINE, PACIFIC ","26,279,253","1,469,884",Commercial,Public
2003,WASHINGTON,"SHAD, AMERICAN ","294,104","47,412",Commercial,Public
2003,WASHINGTON,"SHARK, DOGFISH, SPINY ","1,414,164","253,114",Commercial,Public
2003,WASHINGTON,"SHRIMP, BRINE ","155,624","188,523",Commercial,Public
2003,WASHINGTON,"SHRIMP, OCEAN ","8,319,675","2,051,967",Commercial,Public
2003,WASHINGTON,"SHRIMPS, PENAEID **","391,966","1,482,448",Commercial,Public
2003,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","554,263","66,002",Commercial,Public
2003,WASHINGTON,"SMELT, EULACHON ","1,053,500","151,098",Commercial,Public
2003,WASHINGTON,SMELTS **,"61,825","27,218",Commercial,Public
2003,WASHINGTON,"SOLE, DOVER ","1,016,518","355,283",Commercial,Public
2003,WASHINGTON,"SOLE, ENGLISH ","1,423,148","458,121",Commercial,Public
2003,WASHINGTON,"SOLE, PETRALE ","1,146,842","1,138,331",Commercial,Public
2003,WASHINGTON,"SOLE, REX ","85,460","31,257",Commercial,Public
2003,WASHINGTON,"SOLE, ROCK ","42,648","14,355",Commercial,Public
2003,WASHINGTON,"SOLE, SAND ","24,847","15,950",Commercial,Public
2003,WASHINGTON,"STURGEON, GREEN ","4,862","3,311",Commercial,Public
2003,WASHINGTON,"STURGEON, WHITE ","184,198","292,965",Commercial,Public
2003,WASHINGTON,"THORNYHEAD, SHORTSPINE ","90,164","66,576",Commercial,Public
2003,WASHINGTON,"TROUT, RAINBOW ","307,805","189,428",Commercial,Public
2003,WASHINGTON,"TUNA, ALBACORE ","23,672,295","15,620,841",Commercial,Public
2003,WASHINGTON,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","387,772","321,842",Commercial,Public
2003,WASHINGTON,"VERTEBRATES, JAWED","124,444","15,467",Commercial,Confidential
2002,ALASKA,"CLAM, PACIFIC GEODUCK ","283,405","208,654",Commercial,Public
2002,ALASKA,"CLAM, PACIFIC LITTLENECK ","15,069","115,038",Commercial,Public
2002,ALASKA,CLAMS **,"360,661","902,006",Commercial,Public
2002,ALASKA,"COD, PACIFIC ","510,758,682","95,157,191",Commercial,Public
2002,ALASKA,"CRAB, DUNGENESS ","7,849,632","8,630,818",Commercial,Public
2002,ALASKA,"CRAB, KING **","16,790,529","84,753,384",Commercial,Public
2002,ALASKA,"CRAB, SNOW ","31,936,016","43,976,897",Commercial,Public
2002,ALASKA,"CRAB, SOUTHERN TANNER ","1,301,644","2,466,904",Commercial,Public
2002,ALASKA,CRUSTACEANS **,"2,006,152","2,445,802",Commercial,Public
2002,ALASKA,FLATFISHES **,"11,568,998","808,229",Commercial,Public
